,text,label,id
13012,@eatmypussyjesus не зря а тиктоке говорят что мы hoes 😔,negative,1344060606421344257
13013,@buter_s_sirom мне вообще-то обидно было,negative,1320471341578014721
13014,@cutekuplinov НУ ПОСМОТРИ Я ВСЁ РАВНО ТОЛЬКО ПОЛСЕЗОНА СМОТРЕЛА,neutral,1266093540771332097
13015,@kruceresku Казанова,neutral,1306646731053039619
13016,"@arthywinter @__vivini Я больше того скажу, после того, как я фанфик написала, у меня самой какие-то чувства к ним проснулись хд",positive,1339953061574418437
13017,"@rianru Да ладно? А до этого ,это была загадка ....",neutral,1333346214872576000
13018,"алиса, спасибо https://t.co/wKozw2vU7y",speech,1238193731045638152
13019,"Я не испытываю любовь к не близкие, это просто эмпатия и желание позаботиться и поддерживать, которое мне трудно игнорировать",positive,1313443701360820224
13020,@materixxx ясна-панятна),neutral,1275324973209595904
13021,Взвод WOT так нагибает в Мире танков.,neutral,1293141797770862594
13022,Хуй!,skip,1248898794428813312
13023,@deukaegoth блин братуха удачи набирайся там сил!! уже скучаю 😭♥️,speech,1268595417954029568
13024,Мама сказала показать оценки. Ну все прощайте 🤗,skip,1258114733053485057
13025,"@kristinkkalol сенд твит 
он просто ребёнок такой уву ну и ты тоже https://t.co/WjUCz2Dmlp",neutral,1263977829013827586
13026,"Блять кто-нибудь тут знает, это так работает? https://t.co/GKqVK7b6iG",negative,1304780701963780096
13027,а текст про саперную лопатку был на экзе по русскому или литре?,neutral,1339592909268520965
13028,"@LimitaVIP Удивительный гiмн...
Удивительно, что пока ещё не сдохла Украина.",negative,1253799540848762887
13029,@Alimantuya3 Би лав задлахгүй👍,skip,1342514304914841600
13030,Главное на экзах бы так не облажаться,neutral,1255031269492211712
13031,Ёжик пришёл https://t.co/b6GoRB3VjE,neutral,1288827159210012673
13032,"хореографию how you like that ставила Сиенна Лалау, которая так же ставила хорео к On и Dionysus...мощь https://t.co/Wv5izZrI8s",neutral,1276741712619155457
13033,Но кажетчя этого не будет,neutral,1246590564079976450
13034,@Vengerrq Именно поэтому есть ты,neutral,1330176457742700548
13035,@hickeyus Лежащее никому нахуй не нужно,negative,1231232432080375808
13036,мем https://t.co/0hj2GEVyFR,skip,1325418942568009730
13037,"Коротко о том, что может быть если буду чьим-то сожителем.
Желудок на это спасибо не скажет. https://t.co/YNP9frhjoc",negative,1235026414950158337
13038,У ДЖЕМИНА ТРАНСЛЯЦИЯ НА ВИЛАЙВ,positive,1293893647734366209
13039,@fluctus__maris вот ты запретил а они ведь не трогают... уже как 3 года... а для запада так ваще 4....,neutral,1244726984455999488
13040,всем привет хочу такого ники https://t.co/Sog6p2y1zF,neutral,1326534333855793153
13041,"@porn_gooki_ Спасибо, я теперь тоже хочу в час ночи пюрешку с ягодным вкусом",positive,1309949430880243712
13042,"я, когда смотрю рецепты чего-то на инглише: https://t.co/Hjw64hkwC3",neutral,1236289550550470657
13043,@PartyyGhoull я линии даже не дочитала,neutral,1343117072566546433
13044,Я сейчас только вернулась с работы (сейчас 12) и все равно чувствую что я недостаточно тружусь... Я должна делать больше,neutral,1317218394597429254
13045,@pink__dick БОЖЕЧКИ 🥺🥺🥺 немного наклониться плииз я 168,skip,1330930832656146435
13046,@ramon_merkader Светлая память герою!🙏,speech,1244652220999782401
13047,Отопительный сезон в КЧР начнётся досрочно из-за ОРВИ и коронавируса,neutral,1314343073363550208
13048,Посмотрите это видео пользователя @holos_ameryky в Instagram https://t.co/ejwkJgA8W6,neutral,1243459147015892992
13049,увидела первые секунды выступления с ех и уже начала рыдать,negative,1306555521734979584
13050,@dudukalovakatya Я знаю. Увы :),skip,1213802590804283394
13051,"каждый красный день календаря, я был синим",negative,1308409269860040704
13052,"Продам землю 2478.0 сот 50000 руб р-н Усвятский р-н Куньинский, Кунья https://t.co/7ZNUWIALuI",neutral,1222947352123711493
13053,"Я в 10, но сейчас мы будем решать ОГЭ😐",neutral,1301028532156596224
13054,@Trrealent Я уже умывалась вроде😩 Может льдом попробовать?😂 Или чайные пакетики на глаза..😂😂,positive,1275086350866407426
13055,ДЕВОЧКИ ЧЕ ЗА ХУЙНЯ,negative,1288146574653235205
13056,"@kohairi_kun не рыпайся.

тихо.

сядь на жопу. https://t.co/eMNKD0Ua8S",negative,1292761483445776384
13057,@my_day_stay а если обнять?,positive,1224596879595442176
13058,@kidksyu Поздравляю солнце ☀️❤️🥺,speech,1328100960896512005
13059,@ussspenvas Не. Сегодня. Самое то.,neutral,1335669959972827139
13060,Я СДОХНУ НО СДЕЛАЮ ТАКОЕ СО ВСЕМИ МЕМБЕРАМИ КОТОРЫХ ЗНАЮ,negative,1306997983033126912
13061,"ну всё, а теперь я спать 😗✌",neutral,1263685657966399489
13062,Өнөөдөр хөгшчүүлийн ирц хангалтгүй байна хуцаад сужж байхымсан 🤣🤣🤣,skip,1275711797098577922
13063,"Достали парочки везде, мин ыттарбын эрэ кытта романтикалыыр кыахтаахпын",skip,1292816781149495296
13064,@iamwho_0 ЭТО НЕ ТО О ЧЁМ ТЫ ПОДУМАЛА--,neutral,1342895042856443904
13065,"@bromtula_ @mineral_dze Да,так и есть.",neutral,1308069770315563010
13066,"Если мне нравится фоткать девушек, особенно в белье, значит ли это, что я лесба?",neutral,1316754844321972225
13067,"Правительство намеренно отказалось от популистских мер. Таких как, например, единовременная выплата всему населению.
https://t.co/aNocIkh9eB",neutral,1242434344343527425
13068,@notursuperhuman Надеюсь мне приснитесь вы с Минхо 🥺🥺🥺,positive,1307256184383168512
13069,появилось желани послать препода по БЖД 💪🏻,negative,1267524863788490753
13070,я ей на др подарю!!,positive,1299307357575548929
13071,люблю его🧸,positive,1330539676076224512
13072,"@Alisher35254538 Шул, пастаянно масмурно бовурсин",skip,1248952884139622401
13073,голова болит,negative,1240687349635223552
13074,@pinkstarlight_ @TeyBatya ханя ты щас гонишь? конечно он в супер м,negative,1252743905810034696
13075,"ща бы ловить ментальные сливы, вторые сутки умирая в кроватке от непонятной вирусной/простудной болячки, вот просто самое время",negative,1316331253151551488
13076,"Была хреновая попытка, и мне стыдно за неё, что так ворвалась в чужое пространство",negative,1261777501308715008
13077,"как же мерзко на улице кто б знал 
я два часа в зале потела а вы меня теперь на улицу потеть гоните",negative,1292052373444206593
13078,Ну блин почему вам не зашёл мой тред с мемами(((,negative,1284131656832552961
13079,"Тю...
#DG https://t.co/zINCgE9U4H",skip,1259878505006936064
13080,а как удалить свои сообщения для собеседника в твиттере.,neutral,1252162206193668097
13081,со временем понимаю что о человеке можно сказать все только по тому за какого кандидата в президенты он голосует,neutral,1319697907747082242
13082,@seemarra а какие ты хочешь жмакнуть?,neutral,1262781273774440448
13083,"Во первых не делайте как я
Во вторых смотри пункт первый",neutral,1295809165420634118
13084,Мне жизненно необходима селка Минхёка в этом костюме.,skip,1335560476059688960
13085,Очередная ложь Путинской власти вскрылась! Доходы газовых олигархов прев... https://t.co/E8liPkoRpI с помощью @YouTube,negative,1263764640925806592
13086,"@sweet_baby_vv Зад хорош, глаза так и тянутся к промежности на фото.",positive,1318919482656641025
13087,"@green_svit а че тебе остеопаты сделали? ну я про тех, которые трогают тебя только после ознакомления с МРТ",skip,1316482659162427394
13088,"@liroslavna какой кофе, сейчас полпервого ночи!!",negative,1216112066844676096
13089,@missSamoironiya @zlobezumie @cruel_creature Вот так себе мужиков и заводят ( https://t.co/rP05ELPXRJ,skip,1263193028589760513
13090,"@princess_faust нет, мы вырвали из словаря страницу с этим словом",negative,1321398710585200640
13091,@IvaMotherOfCats В роте пингвинов пополнение.,positive,1212491854014537732
13092,@yashawang боже 💔💔💔💔💔,skip,1212526448617111553
13093,"@park_min_love_ Доброе утро 💜💜💜
Планов сильно никаких, вечером наверное уеду к родственникам
Хорошего дня, зайка 💜🥰 https://t.co/kUjc9Bkh8b",positive,1271310646806605824
13094,"@soggyfroggy1 Если бы я была матерью, а мой сын геем, то примерно такой мамой я была бы.",skip,1312128816408457216
13095,@rep_mono_na_vek просыпаться так тяжко...,negative,1258289635542917120
13096,@BLACKKCEILING ааааа я про них забыла ща добавлю,neutral,1287071033485340672
13097,@u_re_mytear Ору,skip,1262768246249357314
13098,"«Богатый папа, бедный папа» Роберт Кийосаки",neutral,1223523607541882880
13099,Не зря уг дрегстор,skip,1277303577409658880
13100,"Правда он стоит так же как толстенная книга Пратчетта так что скорее всего между ними я бы выбрала что-то из Пратчетта, но грустно всё равно",negative,1239912116418682882
13101,"@4sbATcclTF691C9 вот что значит, когда чужой народ у власти. И русские люди, мужчины, виноваты в первую очередь",neutral,1229397130508369923
13102,Сервисом довольна. https://t.co/XsEKCpSTAR,positive,1218454703056486400
13103,"@dw_russian Ещё даже инаугурации Лукашенко не было, в начале ноября без неё он потеряет все права. Поэтому Тихановская права.",neutral,1305777109206478848
13104,@sisofasshemm даа🥰,neutral,1330190990968229892
13105,@m_SayV Лейкоциты,neutral,1335837291718336513
13106,"#Разведение открытого огня на балконе – запрещено!
https://t.co/Xty4iVjTFX #МЧС",neutral,1252570593007931392
13107,@hobibi_twt СПАСИБО,speech,1311224474126233602
13108,@veritas_z При всей её минимализме,neutral,1340601538708910082
13109,@binghelox зай все твои ау прекрасны 😔❤️,positive,1248721161434914817
13110,"@robmoskva Он достаточно известен многим, своим агрессивным ""патриотизмом"" :)",neutral,1248899150927839238
13111,хочу ролить спрайтами ну пожалуйста... https://t.co/peMgQ2JDkp,skip,1321163489839357952
13112,"Чтобы исключить злоупотребления, количество выходов из дома в неделю по отдельным целям будет сокращено. https://t.co/Kn50C6B41U",negative,1249314579957657601
13113,"@victorthewizard Твое имя очень уникальное и красивое, ты это ты в любом случае, а не твоя бабушка, ты замечательна!",positive,1284875734759153667
13114,@thelostindivid не сдохла и слава богу,negative,1223654838908616704
13115,"@crybabyhela Дык, где результаты то?😺👹",skip,1334823272618352640
13116,@zaynmali5w вопрос один зачем мне все это типо ладно что уж https://t.co/zsxBFphd7f,neutral,1254425637198213120
13117,@minieyg Я сегодня досмотрела эту дораму)она очень классная),positive,1274727968552747011
13118,@llikwey Что я говорила про грустные смайлики!? 🥺🥰♥🌸👾,skip,1262380390548934663
13119,@pirozhenshchina Норммкартина. Покупаю!,neutral,1266132321331265536
13120,"@supermegafedor @the_lll_end @milosev1c Когда совести нет, это вообще удобно",negative,1284080243075100672
13121,@rriverdalx к счастливому будущему можно? https://t.co/DlxJRjpd1r,positive,1265323596609662976
13122,@cat_ded_mitay Тады дари любой!)),positive,1283980456380248064
13123,"@Fulyugany Нее, как это не считается",neutral,1298788912224186368
13124,"@ProgressRB @ExlyT1gBLsQIoGn ЕР, а вы чего хотели",neutral,1298549522310795264
13125,они победили второй сет...,neutral,1249405541828395014
13126,"@YYanchukovich @hohotushka18 Приезжай, тут как в Красноярске вххахахахаах",neutral,1331220407425396737
13127,@nina_moore_meow УМОЛЯЮ Я ТОЖЕ ПРЕДСТАВИЛА ПЛССС ЭТО БЫЛО БЫ КЛАССНО,positive,1262472702994124800
13128,"К концу карантина я буду материться так, что быдло с моего района будут говорить ""Фу, как некультурно"".",negative,1247249631823695872
13129,@yon_yon_aksi Очень люблю эту песню. https://t.co/vGroCVkt9O,positive,1307992049849905154
13130,"@rekonya_twt 🙂🙂 - это не эмоджи, это моя жизнь",neutral,1289760672864059392
13131,"Почему люди так агрессивно реагируют на отрицательное мнение, которое сами же спросили?",neutral,1293281245800079368
13132,"Должник-рецидивист: должен банкам, за услуги ЖКХ, родственникам и друзьям. Портрет долгомана. https://t.co/Z4qFgUItAt",negative,1249429684250710021
13133,@ZOnnichan Почитаю перед сном пару глав и пойду 🥺,neutral,1316496621983731714
13134,@kpru Ковид его забери и в Аду его задержи,negative,1329795841398353922
13135,"Люблю обсуждения про массонов и инопланетян, где старые легенды, истории также переплетены. Где такой же тупенький человек как я?",positive,1247550933837459456
13136,"@p2RPBxRYl6tu7bk Отключи Витька, вдруг это не Витёк, это может быть опасно",neutral,1228357811324715009
13137,@bluberryeyesuga ПОНИМАЮ.......,neutral,1335307853138186242
13138,@___once_twice__ Спасибо 💖🥺,speech,1303005706082291713
13139,китаянки правят миром https://t.co/IiLptftIMo,neutral,1298267212113825792
13140,"Вы бы знали сколько раз я прочитала ""уёбу""",neutral,1300782125176827904
13141,"@nikola_skeij @erebusodora Хуже когда объективно можно отправить на удаленку, но начальство - мудаки =/ *звуки собирания на работу*",negative,1243025816692363264
13142,"@podzaebalas Всмысле.
Они что-ли есть?",neutral,1304032450721525762
13143,@vi_elyakova японские порошки и концентраты ),neutral,1305446937802551296
13144,"В последнее время мне достаточно просто подумать о имени Джисон, чтобы начать улыбаться и смеяться до нехватки воздуха🥺🥰🌸",positive,1267000722597519361
13145,@kimtaehyungbf_ хнык . это было бы так здорово,positive,1318780600858398720
13146,Подсчёт голосов в Днепре. https://t.co/iUedLzsYRk,neutral,1320736786503639040
13147,"Посол Германии в США напомнила, с какой целью американские войска находятся в ФРГ https://t.co/0F3bkWiGYD",neutral,1272856348494004224
13148,Простите конечно но почему бокс так смешно выглядит....,skip,1298959200966651904
13149,Следом выходят два сингла: «Gei School Otokogumi!!» («Гей-школа Отокогами») в октябре 2007 года и «Уманамидэ» в октябре 2008 года.,neutral,1282259218888667136
13150,"мини факт
я сейчас пишу твиты но не листаю ленту 😕",neutral,1286278872053538816
13151,На самом деле я ловлю уруру с этого облачка.,positive,1217126476052606976
13152,@mashawannasay В 2021 я не вижу в вашем сообщении данных.,neutral,1333429627004604417
13153,"всмысле Эрена съели,,,, ВСМЫСЛЕ БЛЯЬБ",negative,1341752770320347137
13154,"@WildWildMoscow Это нормальное решение. Только нужно с метро начинать, заменяя нелепые бетонные блоки",neutral,1247654520555024386
13155,"@volkova__v @bouvierrussia Он, прочитал, но, видимо, не хочет, чтобы ты приехала.",negative,1294389494171533313
13156,@bexxxtan С днём рождения! Будь счастлив! 🎂,speech,1257594807154806784
13157,короче даже фб намекает что мне пора идти спать штош,neutral,1271090550708621315
13158,"@kkeepbreathing эээээ
нинаю",neutral,1318846598227677184
13159,@labsyst @jarilo2 Среди глупой молодёжи самое то...,negative,1233821861181566976
13160,@MMI2V согласна,positive,1334224615384682497
13161,"Вброс моей руки (чтобы жизнь не была одним стеклом) 
Сегодня мне нравится 😌 https://t.co/4raZ7OFGCu",positive,1274783207549014016
13162,@Mihelson_0063 @yrkovih @veterok07033 @LeiPretti Больше русских никто не бухает.,skip,1261649751184945154
13163,"всо ребята, новая парная оформа с котиками сараватайнами с котиком @MinMind52 🥺💜",positive,1258095246346420224
13164,"@momma18914185 где деньги, Лебовски",neutral,1326567150060965890
13165,@SummersWarming Олег ж печатал,neutral,1326146079700770817
13166,Теперь мы похожи на парочку из интернетов ? https://t.co/CMsjyHoxQZ,neutral,1223541865347264514
13167,@Pr_McCoy вот скорее всего) но красивооо,positive,1332660018378924032
13168,@mufminn Я НЕ–,skip,1344699583461470209
13169,"@risottorespectu Ураура 🥺
*Аккуратно обняла, поглядив по спине*",neutral,1331914770245627906
13170,@clown_mavzek в воду для сосисок соль надо добавлять?,neutral,1275504464263340033
13171,"— ꒰‧⁺ дружеское напоминание: если бы не Алан Тьюринг, мы могли бы не читать этот пост, и может быть, были бы нацистами☂️",skip,1301102754551812096
13172,@HKrassenstein @realDonaldTrump Хотите Байдена кабалиста????? Он педофил! Есть доказательства!,negative,1273705283995475969
13173,"@Kiselimba Дал же Бог красивые пальцы!

*с удручением смотрит на свои короткие сардельки*",negative,1321825736886571009
13174,"@death4grip Ну тады, кажется, пора эволюционировать).",positive,1265242105456332801
13175,@HentaiWld непон,skip,1281790975157964800
13176,Кто теперь главный ?,neutral,1316654122297438208
13177,Хочется сказать @kyivski_kotik @kristinaavasina @machhete и @AndreykoPhoto спасибо за веру в меня! https://t.co/SaKetTjM1v,speech,1277235495471284229
13178,"пока всё, сегодня нам предстоят фрески и погружение в Суздаль",neutral,1337971638802014210
13179,В наше время так много подделок😾 https://t.co/ZJQD3zQJ13,neutral,1233054215469195265
13180,@gokuneloser Да,neutral,1268966337054945291
13181,@heartvshramah себя?,neutral,1280969780795781120
13182,ПОПУЛЯРНЫЕ СЛОЙКИ С КУРИЦЕЙ ИЗ НАШЕЙ КОФЕЙНИ https://t.co/sAz3KnonTR через @YouTube,neutral,1318169549477498882
13183,"нога затекла, а я боюсь менять положение аааааааааааааа",negative,1252158024464117760
13184,"ну давайте отпозорьте меня
СИЛ МОИХ НЕЕЕТ УЖЕ Я ПЫТАЛАСЬ Я ВСЕ ИСПОРТИЛА ПОД КОНЕЦ https://t.co/0dlwQBxrAY",negative,1263168076671070216
13185,"@honey_uyruru спасибо огромное, пуся🥺🥺🥺💜💜💜 то же могу сказать о тебе 🤗🥰 https://t.co/lZLBYVHTgv",speech,1277652996474707969
13186,"мне это ""ради мечты"" вскрывает грудную клетку",negative,1307948991129280512
13187,"Итэр, грустно смотрящий вдаль, думает о бренности бытия без Люмин

#GenshinImapct https://t.co/crNqfqSQSx",neutral,1343600373815193602
13188,"@ForgetMeOrDie Я уж просто подумал, что это из разряда тех кто бомбит на чужие мнение под их твитами 😌",neutral,1226862386780479488
13189,"Итак, я прочитала вслух оригинальное письмо Ньюта и зарыдала
Здесь есть врач вообще скажите мне блин когда это уже закончится",negative,1318981268944674818
13190,@JvkA2xJFB9h8CR1 Сама попробуй https://t.co/m0Zid8WdDf,neutral,1282825668032684033
13191,Я в смятении https://t.co/0AdFElpaJJ,neutral,1287450878056828929
13192,"Бля, зачем это делать??? Нахуя фотошопть тело Джексона к Чонгуку? https://t.co/Fm2sLcWxBL",negative,1339966495934341122
13193,"@volkova__v У Свердлова жену Клавдия звали, необходимо поменять город рождения на Клавдиевск.",neutral,1312116124432048128
13194,"@ninjinneko хм, интересно, про кого ты... а я его знаю?",neutral,1299456972585136129
13195,@Kayrin_art Ясна🗿,neutral,1296870466951483395
13196,@SynPapin Нехило заморочился.,neutral,1216410466408390657
13197,Уронил свои усы прямо девушке в трусы ©️@tvoioleja,skip,1317796529046958082
13198,"@Orange_pnz но вообще оно того стоит, самый вменяемый паблик, в гасе все же 50% комментаторов либо мрази, либо идиоты",negative,1237462215072124928
13199,@jxcvuk @SponsorLuna @vyhodsprava Всякое бывает,neutral,1240379865175556096
13200,@leelokh суицид не выход но как вариант сойдёт,negative,1271914987288776706
13201,@_chainka_nct_ ждать на японском 待つ (матсу). а мне матсу ещё 2 года 🤒,neutral,1276580567451082752
13202,И это снова он ❤️❤️❤️❤️,positive,1263170060580990976
13203,@pornbaby__af а вы вспомните чат-рулетку...,neutral,1320823763802509314
13204,«Удинезе» — «Лацио». Прогноз (к. 3.60) и ставки на матч Серии А 15 июля 2020 года – https://t.co/6T4a9I6oGz https://t.co/bPLp65QPDY,neutral,1283633214159032321
13205,ура температура за ночь спала,positive,1310454504786198528
13206,@a_aqsaqa нет. это конспекты лекций и вебинаров. ),neutral,1286002014443495424
13207,@eumurrer Канон я считаю,neutral,1244626275026812931
13208,@alleqmi ты че серьезно думаешь что я сейчас буду отвечать на это все,negative,1223347841013370880
13209,"@WalterW59383432 Какой-то прям ненарядный, да)))",negative,1234798383216418816
13210,"Работающие новосибирцы старше 65 лет могут уйти на больничный до 19 апреля https://t.co/HNWyLZAOOH
#nsk",neutral,1247400664503812097
13211,картинка смешная а ситуация страшная https://t.co/YJRzgZS4iW,skip,1272264628643467268
13212,"@emerald__cloud Все готово!!жду только тебя
Уааааа нимбус небось10к)))",positive,1223047386269913089
13213,выпила такое вкусное пиво и мне так хорошо сейчас капец,positive,1251182177712312320
13214,@tulga2001us Үсээ угаачвал балрахын байна лав,skip,1235508508239335424
13215,"@motherofcyborgs Аоэм, что....",neutral,1308694608348622848
13216,"@sosib1bu Аааа спасибо 😭❤
Когда-нибудь я это обязательно перерисую на графическом планшете",speech,1299603571877519360
13217,"@vikachkavi @goldenlljon Мой около двух косарей стоит
Ни разу не пожалела 
Запахов ноль, дыма дофига, можно курить везде где только хочется",positive,1321221585114746883
13218,я захожу в тик ток только ради димы ермузевича,positive,1278059298715729925
13219,@tvoi_ramen_ чё они опять выкинули..,negative,1323947765299322885
13220,Газообразная русофобия!!! https://t.co/ICL4jOpVuE,negative,1333677418100514819
13221,@_nalo4ka_ давай приеду,neutral,1222239680743297024
13222,блин удобно наверное иметь близняшку можно увидеть примерную себя со стороны и понять кто врет камера телефона или зеркало,positive,1325872732731535361
13223,@allfommy спасибо 😭😭😭,speech,1212654370707443712
13224,"@shmebulockpns Ав, это так мило! owo",positive,1270100908865617923
13225,@fuckubluebird1 кроме них я ела ещё так что это не считается,neutral,1280205054289555457
13226,"МОЁ СОСТОЯНИЕ НА БЛИЖАЙШИЕ 12 ЧАСОВ
#BANGBANGCON https://t.co/GrGF1puKxJ",neutral,1251414194026688512
13227,Владимир Бережков - Грачи прилетели,neutral,1287143238407720962
13228,"За продажу снюса ввели штраф до 200 000 рублей  
https://t.co/5LujH7REwb https://t.co/3CLs7YQ10x",negative,1230658995259662339
13229,@FreedomRU1 @wylsacom Зачем книжки? Или печатные варианты до сих пор требуют вместо планшетов?,neutral,1300569184569565192
13230,ДЕВОЧКИ HELP HELP УРЮ 😵😵😵😵 МУЖ МУЖ МУЖ https://t.co/tEWshf5DAW,skip,1314852295432118272
13231,@qU1wtv08HoS7vhl Будь счастлив! 💋,positive,1338801393776422912
13232,@gooseyumi Иваой,skip,1305313101777121280
13233,Вакансия: Работа в интернете. Подработка. Совмещение https://t.co/2YTUXE9S2j,neutral,1217474435516698625
13234,@odinokaya_omega Мне пишет что нужно действующую почту😭😭я не знаю что это значит 😭😭у меня даже моя почта не работает 😭😭,negative,1313191086790184962
13235,мечтаю,neutral,1337151052605501440
13236,ева сайко исправляет специально написанное слово на протяжении 24 дней: https://t.co/0ueDyQYPnZ,neutral,1330841217161187335
13237,@meduzaproject _#вп тупoe аблезлое ботексное xyйлo идинaxyй из крыма вaлинaxyй пaгaнaя шлюxa ленинградская кoнчeнaя пpoблядь eвpeйcкaя_1_,negative,1297620714661588992
13238,@kinnoying Значит да,neutral,1324128955046207493
13239,@jesuslovechuuya Не надо плакать!,positive,1253461563828305921
13240,Темное прошлое патриарха Кирилла: как владыка стал миллиардером — Инсайд... https://t.co/aThO0KgaxB через @YouTube,negative,1237037076215971840
13241,"@afroditalovebts Согласна
бтс буквально внесли в экономику Южной Кореи больше, чем их авиакомпания",neutral,1293538591537336320
13242,"день без наушников номер 23994

я раздражена, пытаюсь выходить на контакт с окружающим миром",negative,1284514701670526979
13243,"@diand1n Ага, хорошо. Собираем тогда заказ на без кураги))",positive,1338596950808072196
13244,@lavender_iceraf Вот я сейчас лягу и буду плакать Даша,negative,1221032253872050176
13245,@_tomato_hater @psih_na_vole Злой чел голодный,negative,1341938213070495744
13246,Остановка Автовокзал. Следующая Автовокзал. ¯\_(ツ)_/¯ https://t.co/oRE5QzelIS,neutral,1255554638964760576
13247,@Genshikiloveyou ээээ почему это ты лох всмысле,negative,1318270518987005953
13248,В Тульской области за сутки выявили 78 носителей коронавируса https://t.co/rYvPgP7Mmm https://t.co/02TQRtfqG5,negative,1276790135879806978
13249,"У меня всё по-старому, ничего не происходит. https://t.co/45ba2JCOD4",neutral,1281615267387383808
13250,@Cornflowerblood Лучшее.,neutral,1327014627776016391
13251,@karkynovv я щас заплачу ЧЕСТНО😔😭🥺,negative,1217553305209057285
13252,@ackerden17 @m_rrrgan нет просто твоего мальчика увидела.,neutral,1289208916367167489
13253,"Конденсат на окнах, причины появления https://t.co/cQ0CEKkUK6",neutral,1338102756964401152
13254,"Почему средневековые замки штурмовали, а не обходили стороной https://t.co/iKHqFNrYLC",neutral,1240220980749967361
13255,"бля я напилась, нам пизда от мамы сёстры",negative,1287045586634539008
13256,@llmaestroll Он много чего обещал,negative,1285559607637704709
13257,"@MilediW Та самая ""любимая юбка""? Обожаю клетку!",positive,1261274923017912321
13258,"@__chat_noir___ Успел, молодец",positive,1214632232494751749
13259,@__chitaprrr_aye она сидела на лапке у тэёна🥺,neutral,1312409486640975884
13260,@b1nnix завтра все равно читмилю потому что бухаем да я особо и не сдерживалк себя от всего остального всю неделю,neutral,1228264899094159361
13261,@tameyourdem0ns Буду рада :3,positive,1235111643207610368
13262,"@andrewmironov @AppleJesus Кто знает, может оба сканера засунут.",neutral,1297837606324109314
13263,@bulochka_lol Оох удачи✊✊,speech,1237368279427166210
13264,Разговор Сергея Фургала с помощником Путина https://t.co/wlAmQmqstI через @YouTube,neutral,1285616713074200576
13265,АШИДО НАДЕЮСЬ СЧИТАЕТСЧ,neutral,1314617833817624576
13266,"Новая версия 1.2.2 для приложения поиск слова царя
https://t.co/6U3qeRgPSD",neutral,1311207130666594305
13267,такая красивая манга блин https://t.co/OlbABrssDh,positive,1296281636980568066
13268,@_trypik_ две луны?,neutral,1270595077551816710
13269,@the_ins_ru Поедет в москвобад на рынок спекулировать?,negative,1316792794380472327
13270,@fanprofan_twt я знаю Оль,neutral,1219857987180867585
13271,"мой пупс
стоим
фоткала поля вроде но я не уверена https://t.co/jaesws3bs9",positive,1265992655177158656
13272,@luccapon спасибо за понимание пойдём водочки хряпнем....,positive,1298738869962186752
13273,@itssanlee Вау,positive,1250490230781759490
13274,@great_knee @kirwhat есссс,skip,1268816952694378497
13275,меня раздражают люди. что я могу сделать с этим? правильно — н и ч е г о.,negative,1317391313180987393
13276,@nedosmexa спасибо 🤍,speech,1268453038135676929
13277,"а это просто любимый блогер с 2016....
боюсь представить, что буду чувствовать, если кто-то из любимых арТистОв умрет..............",negative,1298549744625684481
13278,Хочешь жить — всегда будь готов вступить в схватку с врагом.Хочешь жить — всегда будь готов вступить в схватку с врагом.,neutral,1272825268680392704
13279,@avtoloer но печать не соответствует госту! и вообще это копия .я бы не признал,neutral,1271168870926233600
13280,@yangiloveuuu скоро буду;) смотри ужин не спали~,neutral,1285708669003472896
13281,"@irisssha200881 @BaViMih Ужас-то какой, вот прибухнёшь, а тебя сразу в морг😥",negative,1244180944820502528
13282,да что со мной сегодня не так? почему мне хочется разрыдаться?:(( https://t.co/fLRlKNy1vr,negative,1299088691693051905
13283,сейчас буду перечитывать свою любимую главу своего любимого фанфика не ищите я пропаду в раю минут на десять,positive,1292102205991014401
13284,@Teffi666_666 Давайте. Я бы хотела так сделать,positive,1329070356833787904
13285,"@Vityzeva Просто люди стали более ответственными, да и маски с перчатками перестали быть дефицитом!",neutral,1261587658729566209
13286,"я поспал пару часов, а теперь сижу и не могу спать.",negative,1294764108454268928
13287,"@zeroreroreroch Не знаю, почему такой разброс, но или Мелоне, или Наранча, хех",neutral,1273165435136081930
13288,кстати о евровидение из-за того что его отменили мы лишились возможности увидеть на большой сцене такой шедевр как «Я КЛЕОПАТРРРРА»,skip,1257066257737801730
13289,"ужасно, я снова хорни.",negative,1245793587595542529
13290,"ЭТА ПРЕМЬЕРА СМОТРИТСЯ НА ОДНОМ ДЫХАНИИ! ""Я Заплачу Завтра"" Русские мело... https://t.co/7smgjhGoZl через @YouTube",positive,1315551695607390209
13291,я не хочу писать курсовую,negative,1336617402897997824
13292,@twentymooon “В метре друг от друга» да😆😆,neutral,1262401961854406656
13293,@JH24O1 который он фавнул?,neutral,1287364458583592962
13294,@maririlish Он такой драгоценный котёночек 😣😣😣,positive,1327557475583791104
13295,"@BelovSerov @MeansMolotov @Elena_Bers @Marinochka_San Или стать шахтёром, поехать в Афган или на Север",neutral,1315738623187263489
13296,@babababebebeba закрытка мб кого-нибудь пущу😊,positive,1265304327947681792
13297,"@polinapingvina @Teimir1 личный опыт субъективен, а все, что субъективно, не является истиной",neutral,1299732127307755523
13298,"@ju_or_not Теперь мне страшно встретить тебя на улице, ибо на меня можно только прикрикнуть и я уже плачу",negative,1227341330126340096
13299,@HistoryFoto А Конкорд летал:),positive,1322926062200901633
