text,label,id
@kwisdl если честно даже я ахуела,negative,1281989911017472001
блядь давление,negative,1319010113164902401
"нога затекла, а я боюсь менять положение аааааааааааааа",negative,1252158024464117760
@lovinskiii Художники и художников зато видят,neutral,1276839188273528832
@luna_stas всё ок просто переживаю что вы сильнее заболеете,neutral,1297968967726911488
"@ln645 @red_semi_sweet @BTS_twt Я очень далеко(( 
#MTVHottest  BTS @BTS_twt",negative,1285904664643489792
@GolyDovolen И гандон клонированный,negative,1287047776078110720
@Eno269 Не месяц разве?,neutral,1302202115201400832
@a_borovik сцук индусы,negative,1221184704235352064
@themori_ взащазащпщащ,skip,1280930920544034816
@tmshkn01 О. Малия https://t.co/jeNtkJDs1i,neutral,1261688510769176576
@moshhhio @yfrkcg ой я не знаю как этому научиться... я от мамы такая.. еще и громкая кстати,skip,1332062116124233737
"Из-за занятости не вышло прочесть всё, но завтра всё дочитаю, обещаю себе.",neutral,1241485542463885312
"@honey_uyruru спасибо огромное, пуся🥺🥺🥺💜💜💜 то же могу сказать о тебе 🤗🥰 https://t.co/lZLBYVHTgv",speech,1277652996474707969
@needanyhug @Light_Lien АХАХАХААХАХАХХАХАХХАХАХАПХАХАХАХАХАХАХААХ,positive,1271464242189926400
@taennis_bolshoy @SGI_twt Как Тебе такое Илон Маск? 😂 https://t.co/N7ButUkSMk,neutral,1335870938420834306
"Наелась, но хочу есть, помогите",neutral,1274770922424152064
@FoxTeninz это когда в чип и дейле понял что можно убивать боссов бросаясь другом в виде заряженного удара),positive,1316427889915703306
@CookieInHell Доброе утро 🌺 💞😍,speech,1262994042402623488
@syzyagyzo Я требую продолжение😗,positive,1329145065772638209
@netpizdi Посмотри.,neutral,1270491608253898755
@i1abyrstar ааа ты про хайкью поняла,neutral,1296569479472742400
"@mr1717mailru1 Для меня, почти северный",neutral,1225400516626309130
Хотя не считаю это таковым,neutral,1289288742360870913
@taefuckmeplz ксю ты что наделала,negative,1317775469480128512
Успенская заплатила НТВ за возвращение дочери,neutral,1225028314080907264
Кругом коррупция) https://t.co/PsBQLFNGYc,neutral,1280434214312304640
"@yoperniiteatr каеф
когда удается отрастить, тоже так натачиваю
и вообще мечтаю о когтях",positive,1329839718025015302
скажите пожалуйста нормально ли реветь только от одного голоса человекаhttps://t.co/0KcoIrEoL3,skip,1242848515094650883
@kacharyizhka можешь в иншот сделать ахухпха,skip,1256308690946269188
"@D_Steshin Крысы радуются болезням хомяков? Так вид же один - грызуны. Если хомяков начнет косить, то и крысы не спасутся...",negative,1241976116614762497
"ДА,..СТАРЫЙ.. ЛЮДИ ВСЁТКИ ПОСЛЕДНЕЕ ВРЕМЯ КАКИЕ-ТО ОГОЛТЕЛЫЕ,..И ЧЁ ИМ НА МЕСТЕ НЕ СИДИЦА.?? https://t.co/iI2DJSjNHJ",negative,1262048495286050816
@pornbaby__af а вы вспомните чат-рулетку...,neutral,1320823763802509314
@Vans_of_lou Ахпха жизаа,skip,1342472055686623232
@cyberkazaque @rikawilder эти люди лайкая этот твит https://t.co/tDV1g8Ysrk,neutral,1314969870178619393
@minhho_e а ну... как хочешь!,skip,1213668331103965189
"@Bar_maley Элвис? Метросексуал штоле? Ойбля, куда мы катимся...",negative,1328773332993519616
@kov_monstax мне тоже она очень нравится 🥰❤️,positive,1313036618958344197
@zuzu_pudding @avilova200093 А у тебя когда выходные?,neutral,1325669623551889413
@n21_07 Хорошего дня 💚,speech,1292711315383951360
"@_fucking_potato @no_longer_bun ну, в таком случае, я его только что прочитала",neutral,1324773242066903042
@palchysv «Он слишком много знал»?,neutral,1332324100740624386
@moonyloons Вот тут в тему :D,neutral,1334144818755330048
"@_VYuroze Та помню, помню, я после нихера не помню",negative,1333001564718567424
БЯЛЯОЯЛЯЛЧ У НАС ОСАТЛОСЬ 20 МИНУТ А У НАС РОВНО НИХУЯ МЫ ДАУНЫ,negative,1297756022933794816
"— ""я тебя не отдам никому"" - 
величайшая в мире ложь. 
всё в итоге придёт к одному: 
 
и отдашь, и предашь, и уйдешь.",negative,1286442483476574208
@kaetsne Спасибо ♥️♥️,speech,1317755223545421824
@imBItchandchill 😐 как скажешь конечно,neutral,1219771169282363392
@hellofromdurka Спасибо!,speech,1317165516998561792
@gdesigi А пердеть зачем?🚬,negative,1343677158930178048
Оккультный Кашин,neutral,1324103650797670402
"зиккураты строились из кирпича, скрепляемого битумом, до наших дней не дошли, в отличии от пирамид https://t.co/kuqXQdqI1o",neutral,1336027109144350721
@S3J0Y согл..,neutral,1332811965429854208
@lol_jhoe игнорирую,neutral,1317154834127216641
я не знаю слезы потекли и все,negative,1245374815667662848
@ssunnnsshinee Спасибо 🥺💕,speech,1338545218270982144
"@_sadandhorny_ ВАУУУУУУУ эстетик дарк академии 😭😭😭💗💗я читала щегол мне очень понравилась книга, тогда всё начинаю😼спасибо!",positive,1330197076941135872
"Итак, я прочитала вслух оригинальное письмо Ньюта и зарыдала
Здесь есть врач вообще скажите мне блин когда это уже закончится",negative,1318981268944674818
ДИНАМИТ ДЕТКА СПАСИБО ТЫ ЛУЧШАЯ ГОСПОДИ,positive,1331290745869885448
"Мужчина в самом расцвете сил. 
Звоните 😎 https://t.co/PzlWpLNLUv",positive,1314861594208358400
@Mendee1111 Хаха оцоншувуу юмуу,skip,1287326730814857216
"@tsylechka @Rouslan5 Какие-то х@йню вы запоститили. Сами-то поняли, что написали?",negative,1343072017352896512
Жракула,skip,1339543621998170112
@min_uwu_ Конечно нет,neutral,1251134152902090753
"Тюменцам рассказали, нужно ли надевать маски маленьким детям 
Подробнее: https://t.co/9bqy67gslx https://t.co/C5bjRIJeUL",neutral,1266731255367897088
"А я взяла и оставила ссылку на инсту в био👀
это не пиар просто пиар",neutral,1306974377506934787
Я так зла,negative,1304478691129520129
@BaViMih С горчицей,neutral,1244126792153214976
"""Только путается под ногами"". Как в Европе отказались от важных для Прибалтики решений

 https://t.co/X5CAv5oqEo",negative,1235498148308627457
"@_backstagequeen *бережно берет* ох, спасибо большое 🥺💙
Платье да...",speech,1294556209383723008
"@cskmvlr я знала. ну типа каждый год мы определяем эту хуйню в магазинах, ибо мама только сладкий хочет, водянистые ей не нужны.",negative,1291695136183922689
@shulipiao А ну значит не буду смотреть)),neutral,1343550683891585024
господи завались а,neutral,1307423356753457153
@siropchek НЕТ У МЕНЯ ЖЕМЧУЖНАЯ,neutral,1280404027872808960
"@burnmaggio мой максимум четверка
у меня очень плохо работает воображение 😓",negative,1226462640249200640
@kim_zuzu_ Тортииииик,positive,1343827155642441729
@xygiveyoucandy дабы дальше заставлять тебя страдать),negative,1230405265012510720
"с каким животным я у вас ассоциируюсь??,,",neutral,1312050785572790274
фоново коллега пересказывает мне сюжет баскетбола куроко пока я жру пиццу,neutral,1326472656619761664
@xo_kattttt Ну любви не существует.......,negative,1226608002226171906
@liaaakimm так красиво🥺🥺,positive,1324329899956539393
"@region38nord Копали, но недокопали",neutral,1294286901478817793
"@censor_net Володя, сколько будет 2+2?
  - ""5""",neutral,1240644924216954881
"@showmeinamore Вот не так, от слова совсем. Хоть я бывшим и не писал, но фантазировал.",neutral,1323731041417338886
Продажа нефтеперерабатывающего завода с нефти базой Киевская обл: https://t.co/h9bigP2DD8,neutral,1263724128147697665
"Ладно, это оказалось немного дольше чем я ожидала.
БД сделать уже не успею.
Как хорошо что завтра по ним нет пары.",neutral,1237162271996096513
А вот возьмем и не будем пить,neutral,1255466986378874882
@vot_i_konec_LOL У нас это доп. кружок,neutral,1301900066576314368
За мной пришла Полиция. 13.09.2020 https://t.co/HErAthtcUj через @YouTubeз,negative,1305223108786368513
"@veskiss Я хз На счёт таблеток, спасалась водой только. После вроде только можно",neutral,1253664714921594880
"Почему не использовать каникулы с пользой 🤔 @ Khabarovsk, Russia https://t.co/GyTW9AIGwz",neutral,1330969164396306439
Реально думаю уйти за свой счёт потому что у меня нет денег на проезд до работы #дерматозоидныйбред,negative,1236217056237957120
@Hy_Haxep_ @Skuratov69 У каждого там был свой оползень,neutral,1249175337440862209
"Хотя самаяю падла в том что чем больше узнаешь тем больше хочется делать всех и каждого как в онмёджи
(онмёджи всё ещё идеальная гача гейм)",negative,1335972465776992260
@EinarChe Давай фотки До и ПОСЛЕ 🙃,neutral,1268547938449534986
"Аниме-фильтр, выглядит забавно https://t.co/aq05BoH5Qy",positive,1309931693156036608
"да, я шипперю норенминов, что вы мне сделаете",negative,1326614763820998656
"Пошёл за булкой в магазин 
Ради неё можно хоть на край света",positive,1256579517126250502
@zmeyPlyskin @bmxPIuvw13MxTQo Его расстреляли по приказу Сталина. Вот доказательства: https://t.co/RabYTA86Jx,negative,1233950722774966272
"@yana_karch В театр!!!! Погулять по металлургов и Соцгороду, набережная на левом, сходить в грузинский рестик",neutral,1330802226906935298
Давайте посчитаем сколько раз за этот тред яна ошиблась в написании слов,neutral,1319006975838093312
ой да забей люди мусор,negative,1252279713806069760
@s_morryson что за мульт?,neutral,1233657985517465600
"как хорошо, что Твиттер-это моя личная помойка",positive,1342573113284943874
проблема с невозможностью выйти из безопасного режима https://t.co/kGQY8OBh5S,neutral,1305845568669974528
@emoygol Мне одной животик нравится больше по всем параметрам??,positive,1241063348000743426
@kg_hha ОБИДНО,negative,1328060603315986437
@clodcoma ыхых уже прошло спасибо!!!!,speech,1318269185185746946
Как маркетологу не переборщить с креативом — бесплатное обучение и видеоуроки: https://t.co/iml9miiukj,neutral,1240567044380266498
@21_evak АХВХАЖАХА УРЫЛ,skip,1290249221204054016
@classicbrassic а так и после концерта можно,neutral,1330168580814598146
"Хочу шо нить такое жареное, сочное, острое https://t.co/sS1z6pA32X",positive,1258332203530047488
@aiden_wlt рассольник 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗,skip,1312461751858786304
@SlepIlya Облиться прохладной водой.,neutral,1280418930239119362
@tail_box Моя мечта,positive,1335242396796391427
@inssnee гамбатээээээ😭юта-кууууууун🤲💕,negative,1335546785842999296
"Для @MINZDRAV_RF @Genproc @Pravitelstvo_RF  
https://t.co/LZQ1JbiLc8",skip,1321802588497551360
"Volkswagen, Fiat и Renault приостановили производство автомобилей в Европе https://t.co/hn2gqayk7u",neutral,1239959990187601922
"@ljepolina раньше как то пыталась защитить кпоп, но потом забила
только нервы тратила",negative,1265369096390049799
@Naishullere вот так нам и остается дрочить только на бель дельфин...,negative,1339547703068389378
@stormy23_alive пожалуйста!!🥰,speech,1303993212995067904
"@tvrain Жиря, выпий чаю!",neutral,1306528862700961792
@Melissa_tea5 ты тоже солнышко !! спасибо большое 🥺💞,speech,1252520802395869184
Ой,skip,1295724343989866497
"@maxim_nm @Belsat_TV Это у Рамзана.
В Беларуси - на картоху отправляют... А после, вероятно, там же и закапывают...",negative,1274562905904680962
"Феномен красного Черного моря на российском курорте снова сняли на видео
https://t.co/jBjpEN41zH https://t.co/L2xU9t2tQs",neutral,1339116851578740736
"на пятый срок это уебище, после угрозы революции и волнений в стране, не пошло",negative,1237369948743368704
@_seemyselfinyou спс😔✊,speech,1215327182521802752
@frol_krapivin Невозможно жить в обществе и не зависеть от него,neutral,1277548419876360193
@Green___T1 @StasAntiPut есть.,neutral,1338879596582809601
@MeansMolotov И снова в ту же лужу – речь не о России. Хватит квасного патриотизма.,negative,1320753404319322113
"верещу еще сильнее 
иллуми бусинка https://t.co/TPlfX4lMiJ",skip,1300402716842307586
"На карантине. Алексей Серов, группа «Дискотека Авария». ФАН-ТВ https://t.co/kNblD4WxJE",neutral,1259468830558076930
@pink_leemonade лен во первых 144 качество во вторых я видела где-то уже этот твит,neutral,1247950453868027906
"❗️ТРЕД❗️
👑Короли и королевы этого мира👑 https://t.co/TFo9YLQUkP",positive,1266027891554467841
зашли мы с подругой в роблокс а там вот такая хуйня решила на нас что-то спиздануть https://t.co/u6j4sk3Q7z,negative,1284898769901957120
"Алеет кончик сигареты 
Блестят твои глаза
Вокруг тебя вьются эстеты
Как виноградная лоза",neutral,1239664048477798402
нет серьезно откуда как нахуя это вот по тегу версуса..,negative,1288784503121547267
"интересно. и очень тру.
только я гипотоник и от своего гнева мёрзну. https://t.co/FplHCZY40K",negative,1248197439670169600
Всем хороших выходных💙 https://t.co/VwVEtAZlwb,positive,1327580955305979910
"@crybabyhela Дык, где результаты то?😺👹",skip,1334823272618352640
@hosaifu БЯЛЛЯЛЧДЯ,skip,1257000616867647489
"@ATOOLL1 Смертность стала ще меньше чем была, теперь 2% при том шо лечения как такового нема, симптоматическое",neutral,1224823950825443329
🕊️❤️Красотааааа😌😌😌😌 https://t.co/0WZL4B6d6q,positive,1270991099528712192
@bear_logger Пушки Акимбо,skip,1271715866875506689
"@AmGayStopp шо за скидки, на энергетик надеюсь???",positive,1337347442501627905
"@kokichilovesyou кем бы ты хотел быть, если не президентом?",neutral,1261644034361241601
"@saintfoto @sledcom_rf Вкурсе, что вы стукачок мелкий.",negative,1314393425983266816
"@Flowerevil16 ЩАС И ТЫ, И ТЕЛО, ОБА КОРОЧЕ ОТХВАТИТЕ",negative,1258911529199689729
@afrych_ эта футболка &gt;&gt;&gt;&gt;&gt;&gt;,neutral,1286246018091294720
"Список наименее опасных тоже имеется — среди них Москва и Казань, например. https://t.co/IllpNebqyF",neutral,1329717378586959875
@antonhartzman *два часа рассматривает свой нос в зеркало*,neutral,1299377620530888706
Наса опубликовали фото Австралии. https://t.co/KFAE2DZ76v,neutral,1214004689114746880
@godllovessyou помянем...,negative,1316125694527705089
@ALien_Bang0314 как такие люди вообще могут называть себя фанатами...,negative,1342535674910674950
@mish_chortova @nnxiyon Ты сначала додумался под каким кустом он заснул на этот раз а потом уже отжимай,neutral,1248311143078268931
"Половина восьмого утра
Угадайте, кто всё ещё не ложилась спать",neutral,1278515987101487106
В новогоднюю ночь люди разделятся на два типа: https://t.co/78uwPNWuk8,skip,1342206648518115334
"@MiklSvetlov Всего лишь надо 10 лет с ленточками и шариками поскандировать ""мы здесь власть""",negative,1285787945547505664
"@nikomy_net_dela гэгэ не грусти из-за этого💗💗💗
у всех бывают такие дни https://t.co/6KgjMtdLBI",positive,1299638661454102529
@jintoniik сейчас найду,neutral,1260193056818712577
"@Sevara0828 лекин бирар марта ГАИ аёл курмаганман, к,анак,а бу э гендер тенглик)",skip,1314952405071654912
"@so_sanya_ Нет я правда бы выбрала 1 потому что я люблю по голове трепать людей .....
Ну ладно и 10 раз ты настаиваешь🥂",neutral,1300074718041640960
Представлен короткий список номинантов на премию KinoNews 2020 | https://t.co/DvHdkAVgno https://t.co/jRJANYzyjH,neutral,1227093534840442880
@NenSoniuch Энэ оронцгийг араас нь явуулчхиймуу яахын? шууд ш..лаа,skip,1308971189172408323
@Elena40793944 И то правда!!!! Улыбаемся во весь рот!!! 🤣 https://t.co/ZambdlSvbk,positive,1280390853597544448
"@upittou Пиздец милая держись, надеюсь все будет хорошо и тебе смогут как то помочь 😿😿💞",positive,1318458629327065090
@kramzivl Пашшш🤣,positive,1293849196508991489
так хочется простого вкрашнуться в кого - нибудь. https://t.co/oPW7Yonh4Y,neutral,1335683817932255232
В Арцизе пересмотрят тарифы на воду https://t.co/nfinAdALoM,neutral,1291080813275230210
@tseegiitsepa1 Public t танигдахын тулд жижигхэн хэмжээний тавилтууд байхаас аргагуйлд,skip,1236619197708242944
"@soggyfroggy1 В наруто 126629 фанфиков, и 0 с кинком на клыки, я неимоверно разочарована https://t.co/YjTmB4JsmR",negative,1298229756954058752
ЕБАНЫЙ РОТ,negative,1275405608683012096
"Шкура. Факт 1. Давным давно в 2019 году летом, данная особь встречалась одновременно с двумя пацанами, и это доказано. Ну не шкура ли?",negative,1272513271199862784
"@glinomes_19 @Chik88367204 @victor70z @gruppa_voina @GraniTweet Я не фем, и говорю что если хочешь сосать - соси",negative,1267882017183666178
@nedosmexa спасибо 🤍,speech,1268453038135676929
@izvestia_ru Ничего не привезут на хвосте?,neutral,1229250824775372800
ВТФФФФ МОЙ СЛАДКИЙ https://t.co/sFrNokAe4m,skip,1309148998310256647
"Наверное это будет самая странная первая запись, но сейчас я пишу ""предсмертные записки"" своим друзьям",negative,1262838651819642881
@_monsterdisco *пошла изучать Уноморалеза*,neutral,1273514078254895105
@radioenot Элитный,neutral,1302700348163919877
@Romannoff7811 Смертник,skip,1265947209893322752
@tseffeida рожать всегда тяжело,negative,1300392914737082371
@lesbian_radfem Спасибо большое💕,speech,1259722636290121728
"@OYasenevo @Gekko235 Да, был.",neutral,1337462295115542529
@youngdragoon СОГЛАСНА,neutral,1305978020562337798
"Никуда не хочу выходить 
Прям вообще 
Хочу сидеть дома и ныть,что хочу в деревню",negative,1276200777439207428
Необычные фобии🌙 https://t.co/uRyuAroiMx,neutral,1257992561391788032
сука норм те ...... https://t.co/r94mhCXJEF,negative,1318930756958289922
"@keter_eles А в чем лицемерие? Я просто не понимаю, что такое до ""шести нулей""",neutral,1288538897270681600
я влюбилась блин https://t.co/6Y0m39UKcS,positive,1299254182164209664
@XP1x_ Это ж какой пяткой читать надо чтобы сделать такие выводы?,negative,1312984844507533313
@Uncle_Danya АЗАЗПХА,skip,1276073677445005315
@iloveinfp ну я смущена вообще то,neutral,1323212952573456394
@taexchs @xbvbyifly ладно не спорьте я сука,negative,1282756306798096384
@NameInDeathNote Для вас старалась 🥰🥰🥰,positive,1317871284143915009
"Скину вам свою сонную моську на первой паре и то, чем я маюсь сейчас https://t.co/4DZFOl8f4x",neutral,1319377748134141954
@utopia_xox че? почему?,neutral,1332972468852707328
"@papajavaman @charter_97 @anisshko уж больно худой для ""Эшника"", скорей, карманник-наркоша ""отрабатывает""",negative,1267358530283229185
"@cherrybomb2701 но ладно, может к концу апреля выберусь к тебе, когда родители кинут денег 🙊",positive,1245778198668902403
Именно в это время мне приспичело получить читательский в научной биюлиотеке,neutral,1309579078043918337
@CYXARIC я так делаю не в первый раз и обычно эффект у меня длится до полугода),positive,1275390194620010497
"инструкция: работайте в перчатках, используйте одноразовую маску для лица
я: да ничо страшного",neutral,1299841439262806017
Хех https://t.co/icZbmWRQrj,skip,1307256507357114374
"@chado_kiberlayf забудь, я просто дура",negative,1322531776665948160
@nordorst @adhd_trouble @adrbcnm @sattamassagana0 @satomi__black @daisy_irin @DespiarOutsider @deadfox6322 малек навеки 🥺😞,skip,1247536358626713603
Знайте я вижу ВСЕ........,neutral,1230584781232050176
оптимизация программы https://t.co/OVLDQWEHRg,neutral,1336664924379095042
"@_oCHo_oCHo_ Эх, ну ничего, зато сможешь вечером насладится всей прелестью этого эпизода",positive,1272881870812983296
"@marinou_zv Хз) первое вряд ли, насчёт второго не уверен, может и так)",neutral,1316274659407654913
Интересный комментарий врача https://t.co/lJNUWnS99b,neutral,1284836417357611008
@88888ir888 Не говори.. цирк с конями,negative,1290600464808124416
"@already_exists_ @aasehh2 Мама кормит, карантин же
#Covid_19",neutral,1243989189621960705
@mz44999 короче.. не права.. это не фотошоп а Фестиваль Маланок у Чернівцях https://t.co/KvqCPKbjsH,neutral,1223577240111284230
"@xurin_z @_linnoy Если долго мучаться, что нибудь получится
Моя цель не сдохнуть, но если сдохну, значит так и надо.",negative,1295709777201213445
@Nat_anest Как-то не обнадеживающе,negative,1237438492055085056
@gvelkim Это 155 глава,neutral,1252579006781759488
@Altair9574 А все остальное суета,neutral,1338855613569200134
"@Jimjim_uwu Я очень хорошо жру стекло от Юнги
А стены Чонгука? Что вы делаете? Бедные мои🥺❤️",negative,1265184060495847424
@sakmarius в этот раз занесла себе в календарь заметку и попросила подругу напомнить 😃,positive,1316801065552142336
"Почему-то у меня из головы совсем вылетело, что это ужасно лютый кринж, когда появляются аборигены",neutral,1316454632814768135
@spacelordrock Что ссыкло обосрасавшееся на унитазы базар переводиш?,negative,1215918751369003008
@wind_thou Мой батя: 🗿🗿🗿👍🏻,neutral,1341029600999206912
завтра на работууууууу &gt;&lt; нихачу,negative,1330995953411772421
"@malignerenard ахахах,так я эту песню и напела))",positive,1307389567440498688
@shotohoho хихи риллайф канкри бррр,skip,1306934825224462336
@Unurtsetsegn @mr_lkham Сад тавьцан гэж бну,skip,1327587204823085057
@_AlWaYsDi_ Это мило 🥺🥺,positive,1249026540337332224
@purp_purp_purp частный самолет дайске вылетел за рюмкой держу в курсе,neutral,1305939705595416577
@kyusweety ну тогда хорошо 😼,positive,1328042999813693440
хат потейто энфлаин уже в январе будет 3 года😭,negative,1342533275752026123
"безоговорочно бан получат те кто мне в отзывы отправит это ""чё?""",negative,1277911944398340097
"Можете всю жизнь строить из себя хотя бы порядочных и воспитанных, смешных.",neutral,1221977813550555136
@mingyusz надеюсь ты про моргенштерна,neutral,1215337961908293634
@cherry_stray @_heynanana_ Я нет. Знаю ток что еде на что то есть и все,skip,1248309595346546689
Просто красивые картинки🧚🏻‍♀️🥺 https://t.co/38hgUVYoOk,neutral,1261427281102172160
"Я понимаю, что одни фигурки делались миллион лет назад, другие делались сейчас, но мне так нравится :( https://t.co/Nk4DtgvxZR",positive,1314160918935277569
"@tolivemyownlife Я рада стараться!
Никогда не считала свой голос красивым, но большое-большое спасибо! 🖤🥺",speech,1298872374675288064
ещё одна грустная история из прошлого демона https://t.co/cuQE5b4w3x,neutral,1218887894980579334
"@pewpie9 Я стэй, блинк
Биасы: Хёнджин, Чеён🙂",skip,1305200849598246913
"жай ғана ДиЭнЭй фанаты емес, CHAINS болдык🤫🔥
@dnaJuz 🧬🌌",skip,1272913474910289921
хочу баббл с минхо,positive,1333345933879373826
"Им бы авторизацию подкрутить, чтобы она не вышвыривала с сайта примерно раз в сутки.",neutral,1314502813427343360
@Lysistrata_by ЛицеМерные бляди!,negative,1255226791184289802
"Азербайджан отменил все международное воздушное сообщение, за исключением Турции https://t.co/251SLx4PTP",negative,1310526818764689409
"Ужинаю в 03:02,макароны и чебупели.",neutral,1242602670151565313
"нет ну если честно биджей эмемдемс только что поставил на себе крест со своей политикой ""сам виноват"" ☠️ https://t.co/rKynN3hjlc",neutral,1258005291100262402
Сильвестр Сталлоне продает свой Cadillac https://t.co/sZBeKCbZS3 https://t.co/pUfw7Q02KL,neutral,1293164035978997760
@mrsstrawber Это кстати одна из причин почему я в джоджо фандоме👌,positive,1285157755561680899
@vinc3ntfenne1l ахуевшая🙄🙄,negative,1287480745670455297
"Рамос так ручки скрестил 
Чисто: а это мог пробить я",neutral,1281682749544439808
"@WalterW59383432 Какой-то прям ненарядный, да)))",negative,1234798383216418816
@UP1TT0U Почти два миллиона!Ураа,positive,1325779447212093440
Пісюна вам!) https://t.co/OM7AyB56P5,neutral,1287389586675687425
оскорбления ≠ критика,neutral,1336602269878513669
@s_mayakov Все будет не ссы,positive,1268969143027499010
@sunf10ver Зочем оно?.....,neutral,1261721188574904320
@lack_of_comm Убойные каникулы. Мега веселье,positive,1322590584985538560
"@lzvtbtln Везу бабушкины огурцы да помидоры домой, вот засолили на лето",neutral,1265276758804230144
@RT_russian Уссатому влагалищу под носом необходимо срочно ввести это говно непосредственно в башку!!!,negative,1327213685266329600
"@zombak Шикарно, надо проверить",positive,1262939784890265603
@boomboomclapall я подумала о дотэ.....,neutral,1296536944273502214
"@bolud58Lusia Какой саммит, в мае вся белоруссия раком в лунки кидает",neutral,1250146172028760064
Боже мой https://t.co/w77mcuHVlG,skip,1291020889258176513
"вторая волна не хочет, чтобы я в выходные скаталсь из своего села на Довод((((((((((",negative,1313820219807334401
@Xayahot @waimonka @kiwwani Не ожидала,neutral,1270712073471668230
@BOT_TA_BONNI Да. Какая. Разница. Геи. Они. Или. Натуралы. Господи. Всем. Насрать!,negative,1215836043875954692
@xxmoloko @MishaKrupin У меня есть с шуармой,neutral,1328640092559196160
"отключилась где-то на полчаса, потому что представляла, как прилечу к маме и буду знакомиться с котом.",positive,1305245405685350401
"🐰 я должен сделать ещё один эфир скоро 

https://t.co/5Jcb2Ew7Sn",neutral,1257582832391684096
"@papintsvetochek Офигеть, будь осторожна буб🥺",positive,1304311749433331712
@salexmooo А,skip,1278437985629896706
Под этим твитом я буду писать свое впечатление о фанфиках по фрэрарду,skip,1299415125984763908
@elduck___ Ахахпх,skip,1305955513960628230
@wevekomi смари. эт я и Джин 😳😳😳😑 https://t.co/SPjS4UE3I2,neutral,1280923576342806544
"@ferxabii @isomiddinovna Кассетани А томони Лето, Дадо-Надо билан бошланади, 4-ашула Samba di mahallo эди.",skip,1288349771929976832
@rainbow_omega салёнка фанфики,skip,1328964211611983879
@jojjj91 Бабская логика,negative,1295339579524943874
Как не чувствовать себя бесполезной,negative,1259518835067179012
@lanju_twt а вот за него реально обидно,neutral,1334791240685064193
Путин гниёт с головы,negative,1275050409879535618
@Ti_Len_ @mexel2mexel @coony24 @_Angry_Fairy__ @leonidperelomov @Nesterov_pavel2 @guchilka А влюбленность это всегда хорошо,positive,1250167017728028674
"@yurvaga @YaKulakova У нас в Литве очень популярна косметика из Белоруси ,и качество и цена доступная",positive,1296435815422349312
это все похоже на пранк https://t.co/DaZ5pYEw5D,neutral,1261951799818194944
"@Fishpicka1 пхпх ему так теперь всю жизнь ходить?? а арт чудесен, мне очень нравится свет и эмоции",positive,1215056951937245185
В Одессе ночью сгорел магазин #магазин  https://t.co/KLerXH5UN4,negative,1318095079622479872
"@uliana2345 раньше по крайней мере в веб-версии твиттера была возможность скачать свой архив. Может, тебе это будет полезно",neutral,1288741473756872704
@cactusss_chr насрали,skip,1338438326420971521
"@W_N_T_CANISTER Ах, ты хочешь удвоить ставки? Ну давай.",neutral,1306518305650417664
@artekkkkkkk Капец он крутой,positive,1324647035446972416
"Намазалась своей перечной маской для волос
Закружилась голова 
Инвалид в чате",negative,1290923275191754753
Срочно! Эрдоган дерзко и жестко предупредил Путина. В Кремле паника https://t.co/q68EkPzby6 с помощью @YouTube,negative,1231278120646434817
@e_udav В ЧЕМ ПРОБЛЕМА??? НА ВСЕ СТО УВЕРЕНП ЧТО ТЕБН ПОЙДЕЕЕЕТ ФИГАЧЬ ТАКИЕ ВОЛОСЫ,positive,1318166340851597313
@krasov_sv2015 Озолотиться можно если пойти продать),positive,1276822473942749185
@_sollief_ ИДУ,neutral,1312692912531140608
@hobiparallax МЫ ЛЮБУЮ ЧУМУ ПЕРЕЖИВЕМ,positive,1241030976375005185
"@dochkahyungwona Ахахахах
А чо там только 4 фотки??",positive,1343519121758105601
@ogoyaYFLoli заюш прости но ты опоздала ((,negative,1343342554125914112
"найроби, блять нет 😭💔",negative,1268658269620523009
@AlenaBudeleva Неееееееее,neutral,1251586206615457792
"@caeriie У нас в школе уроки с 8 утра по 40 минут и только после 5 урока перемены по 10 минут, а так по 20...",neutral,1243455829325602818
"«Ночной бухгалтер». Безработных спасут стройотряды и сельхозподработка
https://t.co/gWfY4jiR2H",neutral,1265977589262364673
Информация о ценах на размещении предвыборных агитационных материалов на сайте «Панорама»  https://t.co/YJUpFJod4P https://t.co/89csq7R0BL,neutral,1277999211108278275
@SLaniakea Это получается перенесли?,neutral,1338934193854816261
@kirlirl Я ИМЕЮ ВВИДУ НЕ ТО ЧТО ТЫ УМРЕШЬ!! А ТО ЧТО КАМБЕК В ТВОЁ ДР БУДЕТ!!😡😡,negative,1281498510546829317
@bredovi_chai если бы я была вашей одноклассницей вы бы меня захейтили,negative,1300821455156973568
@astakmichael Миш?,skip,1333878279112183811
@HromadskeUA Забирай свои игрушки и не писяй в мой горшок.,negative,1299232526993633281
"Посмотрели новые мутанты
Мне понравилось,очень даже
А Даня сказал,что просто нормик",positive,1340056346335567874
@AmarsaihanBody Нас хамаарахгүй өөрчлөлт орох уу?Зарим хүмүүс 40 хүрсэн бол эр эм гэлтгүй бие нь хөгжидөггүй гэсэн худлаа юу?,skip,1249396050101559297
